 &plot nbnd=  36, nks=    71 /
   11.314   11.314   11.435   11.438   13.261   13.261   15.624   15.624   15.964   15.964
   15.980   15.995   19.450   19.450   23.367   23.367
            0.271429  0.271429  0.271429
   -8.335   -8.335   -8.322   -8.316   -7.904   -7.904   -7.859   -7.859   -7.837   -7.830
   -5.210   -5.210    2.226    2.226    5.850    5.850    6.058    6.062    8.097    8.097
   11.291   11.291   11.415   11.418   13.028   13.028   15.675   15.675   15.870   15.870
   15.882   15.897   19.160   19.160   23.058   23.058
            0.257143  0.257143  0.257143
   -8.334   -8.334   -8.322   -8.316   -7.904   -7.904   -7.858   -7.858   -7.838   -7.831
   -5.285   -5.285    2.452    2.452    5.896    5.896    6.105    6.108    8.140    8.140
   11.261   11.261   11.387   11.390   12.794   12.794   15.729   15.729   15.796   15.796
   15.804   15.820   18.870   18.870   22.734   22.734
            0.242857  0.242857  0.242857
   -8.333   -8.333   -8.323   -8.316   -7.903   -7.903   -7.857   -7.857   -7.839   -7.832
   -5.358   -5.358    2.683    2.683    5.944    5.944    6.153    6.157    8.182    8.182
   11.223   11.223   11.352   11.355   12.560   12.560   15.741   15.741   15.747   15.763
   15.784   15.784   18.589   18.589   22.409   22.409
            0.228571  0.228571  0.228571
   -8.332   -8.332   -8.323   -8.317   -7.903   -7.903   -7.856   -7.856   -7.839   -7.833
   -5.428   -5.428    2.920    2.920    5.994    5.994    6.203    6.207    8.223    8.223
   11.179   11.179   11.310   11.313   12.329   12.329   15.708   15.708   15.710   15.726
   15.829   15.829   18.324   18.324   22.086   22.086
            0.214286  0.214286  0.214286
   -8.331   -8.331   -8.323   -8.317   -7.902   -7.902   -7.855   -7.855   -7.840   -7.833
   -5.495   -5.495    3.161    3.161    6.044    6.044    6.254    6.258    8.262    8.262
   11.128   11.128   11.261   11.263   12.102   12.102   15.694   15.694   15.694   15.710
   15.860   15.860   18.087   18.087   21.768   21.768
            0.200000  0.200000  0.200000
   -8.330   -8.330   -8.323   -8.317   -7.902   -7.902   -7.854   -7.854   -7.841   -7.834
   -5.558   -5.558    3.406    3.406    6.095    6.095    6.306    6.310    8.296    8.296
   11.071   11.071   11.205   11.207   11.881   11.881   15.698   15.700   15.700   15.714
   15.867   15.867   17.888   17.888   21.456   21.456
            0.185714  0.185714  0.185714
   -8.329   -8.329   -8.323   -8.318   -7.901   -7.901   -7.853   -7.853   -7.842   -7.835
   -5.618   -5.618    3.655    3.655    6.147    6.147    6.358    6.362    8.324    8.324
   11.009   11.009   11.144   11.146   11.667   11.667   15.721   15.724   15.724   15.737
   15.839   15.839   17.738   17.738   21.150   21.150
            0.171429  0.171429  0.171429
   -8.328   -8.328   -8.323   -8.318   -7.901   -7.901   -7.852   -7.852   -7.842   -7.836
   -5.675   -5.675    3.907    3.907    6.198    6.198    6.410    6.414    8.343    8.343
   10.944   10.944   11.078   11.081   11.465   11.465   15.761   15.761   15.762   15.776
   15.776   15.778   17.645   17.645   20.851   20.851
            0.157143  0.157143  0.157143
   -8.327   -8.327   -8.323   -8.318   -7.900   -7.900   -7.851   -7.851   -7.843   -7.837
   -5.727   -5.727    4.161    4.161    6.250    6.250    6.462    6.466    8.351    8.351
   10.875   10.875   11.010   11.012   11.275   11.275   15.660   15.660   15.820   15.826
   15.826   15.835   17.610   17.610   20.561   20.561
            0.142857  0.142857  0.142857
   -8.326   -8.326   -8.323   -8.319   -7.900   -7.900   -7.850   -7.850   -7.843   -7.838
   -5.776   -5.776    4.417    4.417    6.300    6.300    6.513    6.516    8.344    8.344
   10.805   10.805   10.941   10.943   11.102   11.102   15.520   15.520   15.894   15.900
   15.900   15.909   17.624   17.624   20.278   20.278
            0.128571  0.128571  0.128571
   -8.326   -8.326   -8.323   -8.319   -7.899   -7.899   -7.849   -7.849   -7.844   -7.839
   -5.820   -5.820    4.673    4.673    6.348    6.348    6.562    6.565    8.318    8.318
   10.733   10.733   10.872   10.874   10.950   10.950   15.360   15.360   15.982   15.987
   15.987   15.996   17.676   17.676   20.005   20.005
            0.114286  0.114286  0.114286
   -8.325   -8.325   -8.323   -8.319   -7.899   -7.899   -7.848   -7.848   -7.844   -7.840
   -5.860   -5.860    4.930    4.930    6.394    6.394    6.608    6.611    8.269    8.269
   10.659   10.659   10.805   10.807   10.823   10.823   15.193   15.193   16.081   16.087
   16.087   16.095   17.753   17.753   19.741   19.741
            0.100000  0.100000  0.100000
   -8.324   -8.324   -8.323   -8.320   -7.898   -7.898   -7.847   -7.847   -7.844   -7.840
   -5.895   -5.895    5.186    5.186    6.438    6.438    6.652    6.655    8.196    8.196
   10.583   10.583   10.724   10.724   10.742   10.743   15.028   15.028   16.191   16.196
   16.196   16.204   17.848   17.848   19.488   19.488
            0.085714  0.085714  0.085714
   -8.324   -8.324   -8.323   -8.320   -7.898   -7.898   -7.846   -7.846   -7.845   -7.841
   -5.926   -5.926    5.440    5.440    6.479    6.479    6.692    6.694    8.097    8.097
   10.511   10.511   10.651   10.651   10.683   10.684   14.872   14.872   16.309   16.313
   16.313   16.321   17.951   17.951   19.249   19.249
            0.071429  0.071429  0.071429
   -8.323   -8.323   -8.323   -8.320   -7.898   -7.898   -7.846   -7.846   -7.845   -7.842
   -5.953   -5.953    5.689    5.689    6.517    6.517    6.727    6.729    7.972    7.972
   10.447   10.447   10.598   10.598   10.631   10.631   14.732   14.732   16.430   16.435
   16.435   16.442   18.056   18.056   19.025   19.025
            0.057143  0.057143  0.057143
   -8.323   -8.323   -8.323   -8.321   -7.897   -7.897   -7.845   -7.845   -7.845   -7.842
   -5.974   -5.974    5.930    5.930    6.554    6.554    6.757    6.759    7.825    7.825
   10.396   10.396   10.559   10.559   10.586   10.587   14.610   14.610   16.552   16.556
   16.556   16.563   18.157   18.157   18.820   18.820
            0.042857  0.042857  0.042857
   -8.323   -8.322   -8.322   -8.321   -7.897   -7.897   -7.845   -7.845   -7.845   -7.843
   -5.991   -5.991    6.155    6.155    6.592    6.592    6.781    6.783    7.660    7.660
   10.357   10.357   10.532   10.532   10.550   10.551   14.512   14.512   16.667   16.671
   16.671   16.676   18.246   18.246   18.641   18.641
            0.028571  0.028571  0.028571
   -8.323   -8.322   -8.322   -8.321   -7.897   -7.897   -7.845   -7.844   -7.844   -7.843
   -6.003   -6.003    6.342    6.342    6.649    6.649    6.799    6.800    7.485    7.485
   10.330   10.330   10.515   10.515   10.524   10.524   14.440   14.440   16.766   16.769
   16.769   16.773   18.316   18.316   18.498   18.498
            0.014286  0.014286  0.014286
   -8.322   -8.322   -8.322   -8.322   -7.897   -7.897   -7.844   -7.844   -7.844   -7.844
   -6.010   -6.010    6.450    6.450    6.746    6.746    6.810    6.811    7.322    7.322
   10.314   10.314   10.505   10.505   10.508   10.508   14.396   14.396   16.835   16.837
   16.837   16.839   18.357   18.357   18.407   18.407
            0.000000  0.000000  0.000000
   -8.322   -8.322   -8.322   -8.322   -7.897   -7.897   -7.844   -7.844   -7.844   -7.844
   -6.013   -6.013    6.479    6.479    6.814    6.814    6.814    6.814    7.238    7.238
   10.309   10.309   10.502   10.502   10.502   10.502   14.381   14.381   16.862   16.862
   16.862   16.862   18.355   18.355   18.391   18.391
            0.028571  0.000000  0.000000
   -8.322   -8.322   -8.322   -8.322   -7.897   -7.897   -7.844   -7.844   -7.844   -7.844
   -6.010   -6.010    6.441    6.441    6.732    6.732    6.802    6.802    7.347    7.347
   10.315   10.315   10.500   10.500   10.517   10.517   14.401   14.401   16.794   16.794
   16.865   16.865   18.370   18.370   18.398   18.398
            0.057143  0.000000  0.000000
   -8.323   -8.323   -8.322   -8.322   -7.897   -7.897   -7.845   -7.845   -7.844   -7.844
   -6.000   -6.000    6.313    6.313    6.617    6.617    6.767    6.767    7.558    7.558
   10.321   10.321   10.506   10.506   10.560   10.560   14.460   14.460   16.616   16.616
   16.875   16.875   18.394   18.394   18.419   18.419
            0.085714  0.000000  0.000000
   -8.323   -8.323   -8.321   -8.321   -7.897   -7.897   -7.845   -7.845   -7.843   -7.843
   -5.984   -5.984    6.111    6.111    6.532    6.532    6.711    6.711    7.792    7.792
   10.298   10.298   10.548   10.548   10.630   10.630   14.554   14.554   16.375   16.375
   16.893   16.893   18.430   18.430   18.454   18.454
            0.114286  0.000000  0.000000
   -8.324   -8.324   -8.321   -8.321   -7.897   -7.897   -7.845   -7.845   -7.843   -7.843
   -5.961   -5.961    5.879    5.879    6.451    6.451    6.637    6.637    8.032    8.032
   10.239   10.239   10.635   10.635   10.724   10.724   14.681   14.681   16.104   16.104
   16.916   16.916   18.480   18.480   18.502   18.502
            0.142857  0.000000  0.000000
   -8.325   -8.325   -8.321   -8.321   -7.898   -7.898   -7.846   -7.846   -7.843   -7.843
